id,name,url,description,lat,lon,score,city_id
164,Hotel Concorde Montparnasse,"https://www.booking.com/hotel/fr/hotelparismontparn.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","The 4-star Hôtel Concorde Montparnasse is located on Paris’s Left Bank in Montparnasse, a 20-minute drive to the Parc des Princes Stadium.",48.8376525078391,2.31828555464745,4,6
165,Palym,"https://www.booking.com/hotel/fr/palym.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",Hotel Palym is located on a quiet street just 2 minutes from Gare de Lyon and a 15-minute walk from AccorHotels Arena. It offers modern accommodation with Wi-Fi access.,48.8463124496238,2.37331442534924,3,6
166,Citadines Saint-Germain-des-Prés Paris,"https://www.booking.com/hotel/fr/citadines-aparthotel-saint-germain-des-pres.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in the centre of Paris, Citadines Saint-Germain-des-Prés Paris is a 10-minute walk from Notre-Dame Cathedral and 300 metres from Saint-Michel Metro Station.",48.8549263327144,2.34115540981293,4,6
167,Citadines Place d'Italie Paris,"https://www.booking.com/hotel/fr/citadines-aparthotel-place-italie.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",These air-conditioned studios and apartments are located on Place d’Italie in Paris’s 13th arrondissement. They offer free internet access and satellite TV in the heart of Chinatown.,48.8306296313562,2.35488027334213,3,6
168,The ReMIX Hotel,"https://www.booking.com/hotel/fr/paris-la-villette.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Refurbished by the well-known designer Saar Zafrir, The ReMIX Hotel offers a bar, co-working space, 10 meeting rooms, a recording studio and a gym in the trendy La Villette district in Paris.",48.8969358144295,2.38529652357101,4,6
169,Hôtel Paris Vaugirard,"https://www.booking.com/hotel/fr/terminus-vaugirard.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Hotel Paris Vaugirard is located in Paris, 50 metres from Porte de Versailles and the main entrance of the Parc des Expositions. It offers free WiFi access.",48.8330811954046,2.28916145861149,3,6
170,Hôtel Les Dames du Panthéon,"https://www.booking.com/hotel/fr/pantheon.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in the heart of the Latin Quarter, Hôtel Les Dames du Panthéon is set in an 18th-century building opposite the Panthéon. It offers elegant guest rooms with free Wi-Fi and a minibar.",48.8457890914614,2.34486490488052,4,6
171,Hôtel Le Relais Saint Charles,"https://www.booking.com/hotel/fr/hotel-le-relais-saint-charles.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in the centre of Paris, a 15-minute walk from the Eiffel Tower and Champ de Mars, this boutique hotel offers soundproofed and air-conditioned rooms with free Wi-Fi access.",48.8503190912143,2.2932967543602,3,6
172,Best Western Plus Hôtel Littéraire Marcel Aymé,"https://www.booking.com/hotel/fr/best-western-plus-litteraire-marcel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",Best Western Plus Hôtel Littéraire Marcel Aymé is 350 metres from the Moulin Rouge and a 10-minute walk from the Sacré Coeur. It offers rooms with a flat-screen TV and free WiFi access.,48.8865183221901,2.33562871813774,4,6
173,Montfleuri,"https://www.booking.com/hotel/fr/hotel-montfleuri.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in the chic 16th district, this boutique hotel is 500 metres from the famous Champs Elysées and 800 metres from Porte Maillot and its Palais des Congrès.",48.8748633604361,2.29066282510757,4,6
174,Le Damantin Hôtel & Spa,"https://www.booking.com/hotel/fr/le-damantin-amp-spa.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Set in the 8th arr. District of Paris, Le Damantin Hôtel & Spa offers free access to the spa & wellness centre, which includes an indoor pool and a sauna.",48.865059,2.307692,5,6
175,Lyric Hotel Paris Opera,"https://www.booking.com/hotel/fr/lyric-ha-tel-paris.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1456928&dest_type=city&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=48116f2c50e901f8&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in the heart of Paris, Lyric Hôtel Paris is a design hotel just 450 metres from the Opera Garnier.",48.8690233930707,2.33679950237274,4,6
176,Novotel Suites Lille Europe,"https://www.booking.com/hotel/fr/suitehotel-lille-europe.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Set in the city centre, this 4-star hotel is just 600 metres from Lille-Flandres Train Station, a 11-minute walk from Lille Grand Palais and 10 km from Pierre Mauroy Stadium.",50.6388333698182,3.07668149471283,4,8
177,Hotel Carlton,"https://www.booking.com/hotel/fr/carlton.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in central Lille, 10 minutes from Lille Europe Train Station and Lille Flandres Station, The Carlton Hotel offers a breathtaking view of the Opera House and the Belfry.",50.6367180357707,3.06532233953476,4,8
178,Campanile Lille Euralille,"https://www.booking.com/hotel/fr/campanile-lille-euralille-xml.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located 1 km from Lille Europe, 2 km from Lille’s Grand’ Place and 260 metres from Romarin Tram Stop, Campanile Lille Euralille is a 24-hour-front-desk hotel which features a restaurant.",50.6456982973099,3.07210966944695,3,8
179,Aparthotel Adagio Lille Centre Grand Place,"https://www.booking.com/hotel/fr/aparthotel-adagio-lille-centre-grand-place.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Boasting a shared lounge, Aparthotel Adagio Lille Centre Grand Place is situated in Lille in the Nord-Pas-de-Calais region, 200 metres from Printemps Gallery and 1.1 km from The Old Lille District.",50.635281,3.060162,4,8
180,Citadines City Centre Lille,"https://www.booking.com/hotel/fr/citadines-aparthotel-lille-centre.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located a 5-minute walk from the pedestrianised historical centre of Lille, this Citadines is 260 metres from Lille Flandres Train Station.",50.6368651851284,3.07324290275574,3,8
181,"Holiday Inn Express Lille Centre, an IHG Hotel","https://www.booking.com/hotel/fr/expressbyholidayinnlille.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in Lille city centre, this hotel is 350 metres from Lille’s Palais des Beaux Arts and 9 km from Pierre Mauroy Stadium.",50.630759375656,3.05808842182159,3,8
182,Hotel Lille Europe,"https://www.booking.com/hotel/fr/lille-europe.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located just 250 metres from Lille-Flandres Train Station, this 3-star hotel is set at the heart of the international business district. Pierre Mauroy Stadium is a 17-minute drive away.",50.6378875627434,3.07268500328064,3,8
183,Grand Hotel Bellevue - Grand Place,"https://www.booking.com/hotel/fr/grandhotelbellevue.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","On the Grand Place in Old Lille, Grand Hotel Bellevue - Grand Place is set in a building of Flemish architecture and the rooms offer a marble bathroom and antique furniture.",50.6365470697534,3.06234240531921,4,8
184,Moxy Lille City,"https://www.booking.com/hotel/fr/moxy-lille-city-center-france.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in Lille, 700 metres from Braderie Lille, Moxy Lille City offers air-conditioned rooms and a bar. Featuring family rooms, this property also provides guests with a terrace.",50.627831,3.063592,3,8
185,Alliance Lille - Couvent Des Minimes,"https://www.booking.com/hotel/fr/alliance-lille-couvent-des-minimes.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",Alliance Lille - Couvent Des Minimes is a 17-century former convent located 5 minutes from the centre of Lille. Nouveau siecle Convention Centre is 450 metres from Alliance Lille Couvent des Minimes.,50.637868850541,3.05462770164013,4,8
186,Lille City Hotel,"https://www.booking.com/hotel/fr/misterbeddelille.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Set on a pedestrian shopping street in Lille City Centre, this low-cost hotel is 260 metres from the Palais des Beaux-Arts Museum, 1.2 km from Lille Grand Palais and 9 km from Pierre Mauroy Stadium.",50.6335988713576,3.06328117847443,3,8
187,Appart'City Confort Lille Grand Palais,"https://www.booking.com/hotel/fr/appart-city-lille-grand-palais.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in Lille City Centre, this residence is 700 metres from the Grand Palais and a 15-minute drive from Lille Grand Palais Convention Centre.",50.6290579779082,3.08113396167755,3,8
188,ibis Styles Lille Centre Gare Beffroi,"https://www.booking.com/hotel/fr/ibis-styles-lille-centre-gare-beffroi.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","The ibis Styles Lille Centre Gare Beffroi is located in the centre of Lille, 600 metres from Lille Flandres and Lille Europe train stations.",50.632382451718,3.06794285774231,3,8
189,ibis Styles Lille Centre Grand Place,"https://www.booking.com/hotel/fr/ibis-styles-lille-grand-place.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","The ibis Styles Lille Grand Place is located in the heart of Lille, near the Grand Place and just a 10-minute walk from Lille Europe TGV and Lille Flandre Train Stations.",50.6374843981866,3.0667881667614,3,8
190,Hotel L'Arbre Voyageur - BW Premier Collection - LILLE,"https://www.booking.com/hotel/fr/l-arbre-voyageur-bw-premier-collection-lille.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Located in the Vieux Lille district, a 5-minute walk from Lille Flandres Train Station and a 10-minute walk from Lille Europe Train Station, Hotel L'Arbre Voyageur - BW Premier Collection - LILLE...",50.6397393,3.06742810000003,4,8
191,Appart'City Confort Lille - Euralille,"https://www.booking.com/hotel/fr/appart-city-cap-affaires-lille.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","This Appart'city is 10 km from Pierre Mauroy Stadium and 2 minutes by tramway from the centre of Euralille business district, Euralille shopping centre and Lille-Europe Train Station.",50.6454875031063,3.07321071624756,3,8
192,Flandres Appart' Hotel par NOCNOC,"https://www.booking.com/hotel/fr/flandres-appart.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Featuring free WiFi, the apartments Flandres Appart' Hotel par NOCNOC are located in the historic centre of Lille, a 2-minute walk from the train station and a 10-minute walk from Nouveau Siècle...",50.6362209378111,3.06838408832584,3,8
193,B&B Hôtel Lille Centre Grand Palais,"https://www.booking.com/hotel/fr/b-b-lille-centre-grand-palais.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",This hotel is a 5-minute walk from the Lille Grand Palais Metro station.,50.6281374960603,3.08142364025116,3,8
194,Au 30,"https://www.booking.com/hotel/fr/au-30.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","Set in Lille, Au 30 is 50 metres from Zénith of Lille and Grand Palais, and offers self-catering apartments and suites. Mairie de Lille Metro Station is just 400 metres away.",50.6329483915573,3.07494975218424,4,8
195,"L'Hermitage Gantois, Autograph Collection","https://www.booking.com/hotel/fr/hermitagegantois.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","The 5-star L'Hermitage Gantois, Autograph Collection offers accommodation with an on-site spa in an elegant 15th-century building.",50.6311779100654,3.06831836700439,5,8
196,Première Classe Lille Centre,"https://www.booking.com/hotel/fr/premiere-classe-lille.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaBWIAQGYAQm4ARjIAUjYAQHoAQH4AQuIAgGoAgS4Atfl2oQGwAIB0gIkZGE3NTI0NjAtM2M3Ni00ZTMxLWIzNGItNTY3MTg1NDRhMjlk2AIG4AIB&sid=d95653aaa16af3cbe1e74939ee3e1a42&dest_id=-1447079&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1620488920&srpvid=88466f2c6a850001&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl","This hotel is located in the centre of Lille, just 200 metres from the Lille Flandres train station and metro.",50.6372845157421,3.06844845414162,1,8
